EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[EKF] init  x=-599.6  y=1015.4
  38.202    2243     -507.9      839.2    0.069
  38.219    2244     -508.5      839.5    0.081
  38.236    2245     -508.3      839.2    0.074
  38.252    2246     -506.9      839.5    0.071
  38.268    2247     -507.3      839.2    0.066
  38.287    2248     -508.0      839.8    0.062
  38.303    2249     -508.0      840.2    0.062
  38.320    2250     -508.8      839.9    0.063
  38.340    2251     -509.2      840.4    0.064
  38.359    2252     -509.4      840.6    0.073
  38.375    2253     -510.6      840.1    0.073
  38.394    2254     -511.0      840.2    0.075
  38.410    2255     -510.0      840.0    0.069
  38.427    2256     -509.5      840.6    0.069
  38.444    2257     -508.9      840.5    0.071
  38.462    2258     -509.8      841.0    0.070
  38.479    2259     -510.0      840.9    0.071
  38.495    2260     -509.7      841.0    0.074
  38.514    2261     -509.3      841.1    0.070
  38.530    2262     -509.6      840.3    0.069
  38.550    2263     -509.8      839.9    0.072
  38.569    2264     -510.0      839.6    0.083
  38.587    2265     -510.2      839.6    0.071
  38.605    2266     -510.4      840.0    0.073
  38.621    2267     -510.3      840.1    0.070
  38.638    2268     -510.2      840.7    0.070
  38.655    2269     -509.5      840.8    0.075
  38.672    2270     -508.9      840.6    0.070
  38.689    2271     -508.5      840.9    0.068
  38.707    2272     -508.0      842.0    0.071
  38.725    2273     -507.7      842.8    0.069
  38.741    2274     -507.2      843.7    0.069
  38.758    2275     -507.0      843.8    0.071
  38.775    2276     -507.0      843.5    0.070
  38.792    2277     -507.2      843.8    0.071
  38.810    2278     -507.0      843.8    0.071
  38.826    2279     -506.8      843.7    0.070
  38.845    2280     -506.7      844.0    0.077
  38.861    2281     -506.3      844.0    0.076
  38.878    2282     -506.4      844.2    0.073
  38.895    2283     -505.5      844.9    0.072
  38.912    2284     -505.3      844.8    0.080
  38.929    2285     -505.8      844.5    0.072
  38.946    2286     -504.8      845.5    0.072
  38.962    2287     -504.3      846.1    0.072
  38.981    2288     -504.4      846.6    0.070
  38.997    2289     -504.0      845.8    0.070
  39.013    2290     -503.9      846.0    0.075
  39.030    2291     -505.4      845.4    0.070
  39.047    2292     -506.3      845.1    0.070
  39.064    2293     -506.8      845.2    0.072
  39.081    2294     -506.8      844.8    0.068
  39.097    2295     -507.2      844.9    0.071
  39.116    2296     -507.0      845.4    0.069
  39.135    2297     -506.5      846.1    0.069
  39.152    2298     -505.9      846.0    0.070
  39.169    2299     -505.5      845.9    0.071
  39.186    2300     -504.6      845.9    0.071
  39.203    2301     -504.0      845.9    0.071
  39.221    2302     -504.2      846.6    0.068
  39.237    2303     -504.2      846.7    0.068
  39.256    2304     -504.2      846.8    0.069
  39.273    2305     -504.5      846.2    0.070
  39.294    2306     -504.0      846.3    0.126
  39.309    2307     -504.3      847.3    0.109
  39.330    2308     -503.8      848.0    0.080
  39.346    2309     -503.0      848.0    0.083
  39.363    2310     -502.4      848.4    0.083
  39.380    2311     -502.6      848.7    0.074
  39.401    2312     -502.8      849.0    0.072
  39.418    2313     -503.7      848.7    0.071
  39.438    2314     -504.8      847.0    0.070
  39.456    2315     -505.7      847.5    0.070
  39.473    2316     -506.3      848.1    0.069
  39.491    2317     -506.4      846.9    0.072
  39.509    2318     -507.1      846.7    0.071
  39.532    2319     -507.8      846.4    0.069
  39.551    2320     -508.6      846.1    0.093
  39.571    2321     -509.2      846.1    0.076
  39.589    2322     -509.4      846.5    0.070
  39.607    2323     -509.6      846.8    0.077
  39.627    2324     -508.7      847.2    0.071
  39.645    2325     -508.4      847.2    0.073
  39.663    2326     -507.7      847.1    0.068
  39.681    2327     -507.7      847.8    0.071
  39.700    2328     -507.6      847.3    0.079
  39.718    2329     -507.9      847.7    0.071
  39.734    2330     -507.5      848.3    0.070
  39.751    2331     -506.8      847.8    0.074
  39.770    2332     -506.0      848.6    0.072
  39.786    2333     -506.1      849.0    0.070
  39.804    2334     -505.8      849.0    0.071
  39.821    2335     -505.4      848.8    0.069
  39.837    2336     -506.2      848.9    0.069
  39.856    2337     -507.4      849.6    0.073
  39.874    2338     -507.1      849.0    0.078
  39.890    2339     -507.2      848.2    0.073
  39.907    2340     -507.4      847.9    0.088
  39.930    2341     -507.6      847.7    0.074
  39.948    2342     -508.0      846.5    0.076
  39.964    2343     -508.6      846.7    0.071
  39.981    2344     -509.1      846.0    0.070
  39.998    2345     -508.4      845.3    0.074
  40.016    2346     -508.9      845.7    0.070
  40.033    2347     -507.3      845.1    0.072
  40.051    2348     -507.4      844.9    0.071
  40.069    2349     -507.3      845.5    0.071
  40.085    2350     -507.3      845.8    0.071
  40.102    2351     -507.5      844.2    0.111
  40.119    2352     -508.2      843.8    0.069
  40.136    2353     -507.7      843.3    0.068
  40.153    2354     -507.8      844.5    0.069
  40.170    2355     -507.5      843.0    0.069
  40.188    2356     -507.9      842.6    0.071
  40.206    2357     -508.2      843.2    0.070
  40.222    2358     -507.9      842.5    0.072
  40.239    2359     -508.7      842.5    0.085
  40.256    2360     -509.1      842.4    0.069
  40.274    2361     -510.1      843.2    0.070
  40.290    2362     -509.7      843.5    0.069
  40.307    2363     -508.4      843.5    0.070
  40.326    2364     -507.4      843.4    0.069
  40.342    2365     -507.7      843.2    0.069
  40.361    2366     -508.0      843.2    0.068
  40.378    2367     -508.6      843.4    0.071
  40.395    2368     -509.2      843.6    0.069
  40.413    2369     -511.1      844.2    0.070
  40.431    2370     -511.9      843.5    0.068
  40.447    2371     -512.0      842.9    0.072
  40.464    2372     -511.7      843.6    0.070
  40.483    2373     -510.8      843.8    0.072
  40.500    2374     -509.5      843.8    0.071
  40.518    2375     -508.6      844.0    0.069
  40.538    2376     -507.9      843.6    0.071
  40.558    2377     -507.1      843.6    0.079
  40.574    2378     -507.2      842.9    0.072
  40.591    2379     -506.7      842.5    0.070
  40.608    2380     -506.8      842.9    0.071
  40.626    2381     -507.2      842.7    0.069
  40.644    2382     -507.6      842.6    0.069
  40.660    2383     -509.3      842.6    0.100
  40.679    2384     -510.4      841.9    0.068
  40.695    2385     -508.6      841.5    0.104
  40.713    2386     -507.1      842.1    0.093
  40.733    2387     -505.5      841.8    0.077
  40.749    2388     -505.8      842.8    0.076
  40.768    2389     -506.4      843.3    0.072
  40.786    2390     -506.7      842.1    0.080
  40.804    2391     -506.6      842.0    0.077
  40.820    2392     -506.7      841.5    0.074
  40.838    2393     -506.7      841.2    0.075
  40.855    2394     -507.4      841.2    0.073
  40.874    2395     -507.9      842.0    0.072
  40.890    2396     -506.6      842.1    0.070
  40.907    2397     -506.4      841.4    0.085
  40.924    2398     -506.5      841.5    0.070
  40.940    2399     -506.2      841.7    0.070
  40.957    2400     -506.8      841.9    0.072
  40.974    2401     -507.2      841.8    0.070
  40.991    2402     -506.8      842.3    0.069
  41.008    2403     -506.7      841.8    0.072
  41.025    2404     -506.8      841.5    0.070
  41.042    2405     -506.6      841.9    0.070
  41.059    2406     -506.5      841.5    0.071
  41.076    2407     -506.7      841.6    0.069
  41.092    2408     -506.0      842.0    0.069
  41.109    2409     -506.2      841.4    0.074
  41.126    2410     -506.4      841.3    0.072
  41.143    2411     -505.6      841.6    0.070
  41.160    2412     -506.2      841.9    0.071
  41.177    2413     -505.6      842.0    0.089
  41.195    2414     -504.8      841.8    0.079
  41.212    2415     -505.8      842.6    0.077
  41.228    2416     -506.0      842.7    0.070
  41.245    2417     -507.3      842.4    0.075
  41.262    2418     -507.4      843.4    0.073
  41.281    2419     -507.7      843.5    0.070
  41.298    2420     -507.8      843.1    0.073
  41.315    2421     -507.3      843.1    0.068
  41.332    2422     -506.5      842.3    0.068
  41.350    2423     -505.8      842.1    0.072
  41.368    2424     -504.8      842.6    0.070
  41.384    2425     -504.8      843.7    0.069
  41.401    2426     -504.6      843.7    0.076
  41.418    2427     -504.2      843.9    0.070
  41.435    2428     -505.3      843.7    0.068
  41.456    2429     -506.7      843.8    0.069
  41.473    2430     -506.2      844.0    0.070
  41.491    2431     -506.2      844.3    0.068
  41.509    2432     -506.4      844.1    0.071
  41.527    2433     -507.0      844.3    0.068
  41.543    2434     -506.7      844.2    0.068
  41.560    2435     -507.3      844.5    0.085
  41.577    2436     -508.6      844.5    0.072
  41.594    2437     -509.2      844.9    0.072
  41.611    2438     -509.0      844.8    0.072
  41.628    2439     -509.3      844.9    0.071
  41.645    2440     -510.2      843.8    0.070
  41.663    2441     -510.6      843.2    0.071
  41.679    2442     -510.7      842.6    0.070
  41.696    2443     -510.1      842.9    0.069
  41.712    2444     -510.5      843.3    0.133
  41.731    2445     -510.5      843.1    0.085
  41.747    2446     -511.1      842.9    0.076
  41.764    2447     -511.6      842.9    0.076
  41.781    2448     -511.2      843.1    0.072
  41.801    2449     -510.9      843.1    0.075
  41.817    2450     -510.5      843.0    0.083
  41.834    2451     -510.2      841.8    0.076
  41.851    2452     -510.1      841.8    0.077
  41.868    2453     -511.0      841.0    0.071
  41.885    2454     -511.7      841.2    0.070
  41.902    2455     -511.8      840.9    0.099
  41.919    2456     -512.5      841.6    0.079
  41.935    2457     -513.2      841.7    0.073
  41.952    2458     -513.4      841.5    0.075
  41.969    2459     -514.3      842.2    0.073
  41.986    2460     -514.5      841.5    0.109
  42.003    2461     -514.4      842.7    0.076
  42.020    2462     -514.6      842.9    0.070
  42.037    2463     -514.7      843.1    0.070
  42.054    2464     -515.0      843.2    0.072
  42.072    2465     -515.0      843.1    0.070
  42.088    2466     -514.6      843.0    0.070
  42.104    2467     -513.6      842.8    0.072
  42.121    2468     -514.1      843.5    0.070
  42.138    2469     -515.9      843.2    0.070
  42.155    2470     -516.1      842.2    0.070
  42.172    2471     -516.2      841.6    0.070
  42.189    2472     -516.7      841.6    0.069
  42.206    2473     -516.3      841.7    0.071
  42.222    2474     -515.5      842.0    0.071
  42.241    2475     -515.5      841.9    0.071
  42.257    2476     -516.1      841.8    0.069
  42.274    2477     -516.9      842.4    0.074
  42.292    2478     -517.3      842.5    0.135
  42.307    2479     -517.2      843.2    0.081
  42.324    2480     -516.7      843.1    0.070
  42.341    2481     -517.7      843.1    0.075
  42.357    2482     -518.1      843.5    0.107
  42.374    2483     -517.8      843.4    0.070
  42.391    2484     -517.6      844.0    0.071
  42.409    2485     -517.3      843.7    0.079
  42.426    2486     -517.4      844.5    0.077
  42.443    2487     -517.4      844.8    0.072
  42.461    2488     -517.3      845.3    0.073
  42.478    2489     -516.9      845.5    0.074
  42.496    2490     -516.8      844.7    0.071
  42.512    2491     -517.0      844.2    0.072
  42.529    2492     -517.1      845.1    0.069
  42.549    2493     -517.0      845.3    0.070
  42.569    2494     -516.8      845.8    0.081
  42.585    2495     -517.0      844.9    0.081
  42.602    2496     -516.1      844.3    0.078
  42.619    2497     -515.9      844.6    0.072
  42.637    2498     -516.1      844.0    0.069
  42.655    2499     -516.6      844.7    0.071
  42.670    2500     -516.9      844.5    0.074
  42.688    2501     -517.4      844.2    0.070
  42.709    2502     -517.8      843.2    0.073
  42.726    2503     -517.5      843.3    0.071
  42.743    2504     -518.3      843.7    0.072
  42.760    2505     -518.1      843.5    0.071
  42.777    2506     -516.6      843.3    0.069
  42.793    2507     -517.1      843.2    0.069
  42.811    2508     -517.4      843.2    0.070
  42.827    2509     -517.1      843.7    0.076
  42.846    2510     -517.4      843.1    0.073
  42.862    2511     -518.0      843.4    0.112
  42.879    2512     -518.3      842.9    0.071
  42.898    2513     -518.0      842.3    0.069
  42.914    2514     -518.6      842.2    0.082
  42.931    2515     -518.9      842.6    0.070
  42.948    2516     -519.1      842.6    0.069
  42.966    2517     -518.9      842.6    0.073
  42.982    2518     -518.9      842.9    0.069
  42.999    2519     -519.3      843.5    0.070
  43.016    2520     -518.9      844.0    0.070
  43.033    2521     -518.6      844.7    0.100
  43.050    2522     -518.0      844.4    0.079
  43.067    2523     -517.9      844.5    0.079
  43.085    2524     -517.4      844.8    0.070
  43.101    2525     -517.4      845.3    0.070
  43.118    2526     -518.1      844.4    0.073
  43.135    2527     -518.2      844.8    0.069
  43.152    2528     -518.4      843.9    0.073
  43.169    2529     -518.6      843.5    0.071
  43.185    2530     -518.0      843.2    0.069
  43.202    2531     -517.9      842.5    0.073
  43.219    2532     -518.3      842.6    0.071
  43.235    2533     -517.2      842.4    0.068
  43.252    2534     -517.8      842.7    0.069
  43.269    2535     -517.8      842.7    0.070
  43.286    2536     -518.0      842.6    0.073
  43.303    2537     -518.8      843.2    0.072
  43.320    2538     -518.5      843.3    0.070
  43.337    2539     -518.9      842.9    0.069
  43.355    2540     -518.9      842.9    0.071
  43.372    2541     -518.7      842.8    0.069
  43.388    2542     -518.5      842.9    0.080
  43.404    2543     -518.7      843.5    0.077
  43.421    2544     -518.2      843.5    0.113
  43.441    2545     -517.7      844.1    0.078
  43.458    2546     -517.9      844.6    0.078
  43.475    2547     -516.8      844.6    0.072
  43.492    2548     -517.5      844.2    0.070
  43.509    2549     -517.8      844.4    0.072
  43.525    2550     -517.7      844.6    0.099
  43.542    2551     -517.7      845.3    0.075
  43.559    2552     -518.0      845.0    0.097
  43.576    2553     -518.3      844.6    0.076
  43.595    2554     -518.0      844.6    0.100
  43.611    2555     -518.1      845.1    0.076
  43.627    2556     -518.1      845.4    0.069
  43.643    2557     -517.6      845.6    0.076
  43.660    2558     -518.2      845.1    0.067
  43.677    2559     -518.0      845.5    0.063
  43.696    2560     -516.8      846.0    0.063
  43.712    2561     -515.9      846.3    0.084
  43.729    2562     -515.9      845.7    0.070
  43.746    2563     -515.5      846.3    0.071
  43.762    2564     -514.8      846.2    0.076
  43.780    2565     -514.3      846.8    0.070
  43.796    2566     -514.7      846.2    0.070
  43.813    2567     -514.9      846.8    0.070
  43.832    2568     -515.3      846.6    0.079
  43.848    2569     -515.3      847.2    0.071
  43.865    2570     -514.2      847.2    0.077
  43.882    2571     -514.1      847.5    0.072
  43.900    2572     -514.2      848.0    0.073
  43.916    2573     -514.5      848.2    0.080
  43.933    2574     -514.1      848.4    0.073
  43.952    2575     -513.6      848.6    0.072
  43.968    2576     -513.9      849.3    0.072
  43.987    2577     -513.7      850.3    0.071
  44.003    2578     -512.8      850.5    0.071
  44.021    2579     -512.0      851.3    0.076
  44.037    2580     -511.8      851.5    0.071
  44.054    2581     -511.0      852.0    0.097
  44.071    2582     -510.5      851.9    0.073
  44.088    2583     -509.5      852.8    0.079
  44.105    2584     -509.0      853.3    0.110
  44.122    2585     -509.0      853.4    0.094
  44.139    2586     -508.1      853.3    0.072
  44.156    2587     -507.5      852.4    0.073
  44.172    2588     -507.3      851.9    0.069
  44.188    2589     -507.1      852.8    0.070
  44.205    2590     -507.3      852.3    0.072
  44.224    2591     -507.0      852.3    0.069
  44.240    2592     -506.6      852.3    0.069
  44.258    2593     -506.3      852.3    0.094
  44.278    2594     -505.8      852.0    0.094
  44.294    2595     -505.1      852.4    0.097
  44.311    2596     -503.9      852.4    0.075
  44.328    2597     -504.5      853.6    0.070
  44.345    2598     -505.0      854.4    0.069
  44.364    2599     -504.6      854.2    0.071
  44.381    2600     -504.0      854.5    0.070
  44.398    2601     -504.7      854.6    0.100
  44.416    2602     -505.5      855.1    0.072
  44.432    2603     -505.3      855.5    0.071
  44.449    2604     -505.6      856.6    0.072
  44.467    2605     -504.9      856.8    0.072
  44.483    2606     -502.9      857.1    0.071
  44.501    2607     -501.3      857.1    0.080
  44.519    2608     -499.7      857.4    0.098
  44.537    2609     -498.8      856.8    0.100
  44.553    2610     -498.9      857.7    0.090
  44.572    2611     -498.4      857.7    0.085
  44.590    2612     -497.7      858.4    0.074
  44.607    2613     -498.4      858.8    0.078
  44.623    2614     -497.3      859.5    0.079
  44.640    2615     -496.8      859.7    0.075
  44.656    2616     -496.8      859.5    0.075
  44.675    2617     -497.0      859.7    0.071
  44.691    2618     -496.7      859.3    0.073
  44.711    2619     -497.1      859.6    0.070
  44.729    2620     -497.6      859.2    0.065
  44.745    2621     -497.5      858.7    0.064
  44.762    2622     -497.9      858.5    0.064
  44.779    2623     -498.0      858.4    0.064
  44.796    2624     -498.7      858.7    0.065
  44.813    2625     -499.2      859.4    0.064
  44.829    2626     -499.9      859.1    0.086
  44.846    2627     -499.1      858.3    0.067
  44.863    2628     -499.7      858.4    0.064
  44.880    2629     -499.0      857.4    0.070
  44.899    2630     -498.9      856.7    0.067
  44.917    2631     -498.7      856.8    0.095
  44.933    2632     -498.4      857.5    0.088
  44.950    2633     -497.7      856.5    0.076
  44.969    2634     -497.2      855.8    0.072
  44.985    2635     -497.0      856.7    0.071
  45.002    2636     -496.9      856.6    0.071
  45.018    2637     -497.0      857.3    0.099
  45.035    2638     -497.6      857.3    0.077
  45.052    2639     -498.3      856.3    0.079
  45.069    2640     -499.0      855.9    0.074
  45.086    2641     -498.4      855.9    0.073
  45.103    2642     -497.9      855.9    0.071
  45.121    2643     -497.9      855.7    0.074
  45.137    2644     -497.7      855.7    0.065
  45.154    2645     -497.4      855.2    0.066
  45.171    2646     -497.9      855.3    0.064
  45.190    2647     -496.6      855.9    0.090
  45.205    2648     -495.7      855.6    0.067
  45.222    2649     -495.8      855.5    0.077
  45.239    2650     -497.3      855.3    0.072
  45.256    2651     -497.6      855.4    0.072
  45.276    2652     -497.7      855.4    0.071
  45.292    2653     -497.7      855.0    0.110
  45.309    2654     -499.0      854.9    0.081
  45.326    2655     -498.7      854.5    0.101
  45.343    2656     -498.8      854.0    0.069
  45.359    2657     -498.8      853.4    0.068
  45.377    2658     -498.6      852.5    0.065
  45.398    2659     -498.4      852.3    0.120
  45.414    2660     -498.2      852.8    0.084
  45.430    2661     -498.6      853.9    0.076
  45.447    2662     -498.2      853.6    0.072
  45.466    2663     -497.5      853.3    0.071
  45.482    2664     -496.8      853.8    0.086
  45.499    2665     -497.8      854.2    0.106
  45.515    2666     -498.3      854.8    0.088
  45.532    2667     -497.7      854.7    0.078
  45.549    2668     -498.9      854.6    0.072
  45.566    2669     -499.4      855.2    0.085
  45.582    2670     -499.0      854.3    0.094
  45.601    2671     -499.4      853.8    0.072
  45.619    2672     -499.8      853.3    0.070
  45.635    2673     -499.9      853.9    0.065
  45.656    2674     -499.9      853.7    0.066
  45.676    2675     -500.3      853.0    0.098
  45.695    2676     -500.7      853.6    0.074
  45.711    2677     -501.2      853.3    0.086
  45.731    2678     -501.7      853.3    0.075
  45.749    2679     -501.6      852.3    0.070
  45.765    2680     -501.3      852.9    0.073
  45.782    2681     -501.1      852.9    0.101
  45.799    2682     -501.8      853.6    0.072
  45.816    2683     -502.0      852.9    0.075
  45.832    2684     -503.2      853.6    0.071
  45.849    2685     -503.0      853.2    0.072
  45.866    2686     -504.2      853.4    0.104
  45.885    2687     -504.8      853.1    0.071
  45.901    2688     -504.3      852.9    0.078
  45.919    2689     -504.4      853.3    0.092
  45.937    2690     -504.4      853.9    0.078
  45.953    2691     -504.9      853.8    0.074
  45.970    2692     -505.7      853.3    0.102
  45.989    2693     -506.0      852.8    0.075
  46.007    2694     -505.9      853.5    0.080
  46.022    2695     -505.0      853.7    0.099
  46.039    2696     -505.9      853.7    0.071
  46.056    2697     -506.4      854.3    0.065
  46.073    2698     -505.4      855.1    0.067
  46.089    2699     -505.3      854.9    0.065
  46.106    2700     -504.9      855.0    0.104
  46.124    2701     -504.8      855.0    0.087
  46.141    2702     -504.8      854.4    0.075
  46.158    2703     -504.9      854.4    0.101
  46.176    2704     -504.9      854.1    0.105
  46.193    2705     -505.8      854.2    0.105
  46.209    2706     -507.0      854.0    0.087
  46.226    2707     -506.7      854.2    0.081
  46.243    2708     -506.8      854.5    0.076
  46.260    2709     -505.9      854.8    0.076
  46.277    2710     -506.9      855.3    0.074
  46.294    2711     -506.7      855.3    0.073
  46.314    2712     -506.5      855.4    0.077
  46.330    2713     -506.9      855.5    0.078
  46.347    2714     -506.8      854.6    0.074
  46.364    2715     -507.1      854.8    0.077
  46.381    2716     -506.3      854.0    0.073
  46.400    2717     -506.3      854.7    0.073
  46.416    2718     -506.5      854.7    0.071
  46.434    2719     -506.9      855.2    0.064
  46.450    2720     -508.0      855.4    0.064
  46.470    2721     -509.1      855.3    0.064
  46.491    2722     -510.2      854.9    0.142
  46.506    2723     -510.1      854.0    0.107
  46.527    2724     -510.0      853.7    0.121
  46.543    2725     -510.0      853.4    0.081
  46.560    2726     -510.8      854.1    0.108
  46.578    2727     -511.0      853.9    0.102
  46.597    2728     -510.9      852.8    0.082
  46.613    2729     -510.9      853.1    0.078
  46.631    2730     -511.0      853.0    0.076
  46.651    2731     -511.1      852.5    0.081
  46.668    2732     -511.5      852.0    0.100
  46.685    2733     -511.3      852.1    0.107
  46.703    2734     -511.0      851.8    0.099
  46.721    2735     -510.6      852.0    0.079
  46.736    2736     -510.6      850.6    0.075
  46.754    2737     -510.4      850.2    0.132
  46.771    2738     -511.7      850.1    0.084
  46.790    2739     -511.5      849.9    0.104
  46.805    2740     -512.5      849.1    0.096
  46.822    2741     -510.9      848.9    0.071
  46.839    2742     -510.1      848.5    0.066
  46.857    2743     -509.8      847.2    0.062
  46.875    2744     -509.2      847.6    0.089
  46.891    2745     -508.9      848.1    0.066
  46.908    2746     -510.0      847.7    0.080
  46.926    2747     -510.5      847.7    0.131
  46.943    2748     -510.8      848.1    0.078
  46.959    2749     -510.5      847.7    0.073
  46.975    2750     -510.4      848.1    0.072
  46.993    2751     -511.3      848.3    0.074
  47.008    2752     -512.3      848.9    0.070
  47.030    2753     -512.4      849.1    0.098
  47.047    2754     -512.3      848.9    0.071
  47.064    2755     -513.6      849.1    0.073
  47.080    2756     -514.4      849.4    0.070
  47.098    2757     -515.1      849.5    0.107
  47.115    2758     -515.7      848.9    0.073
  47.135    2759     -516.2      848.6    0.071
  47.151    2760     -516.6      848.4    0.071
  47.167    2761     -516.6      847.8    0.071
  47.185    2762     -516.1      846.9    0.080
  47.202    2763     -515.7      846.6    0.097
  47.219    2764     -515.8      846.0    0.075
  47.235    2765     -514.4      845.5    0.071
  47.251    2766     -514.1      846.1    0.071
  47.271    2767     -514.2      845.5    0.072
  47.286    2768     -514.6      845.8    0.070
  47.304    2769     -514.1      846.6    0.084
  47.321    2770     -513.3      846.6    0.096
  47.339    2771     -513.3      847.3    0.071
  47.354    2772     -513.4      847.7    0.071
  47.371    2773     -513.7      848.1    0.070
  47.389    2774     -514.2      847.7    0.074
  47.406    2775     -513.4      848.3    0.095
  47.425    2776     -512.5      848.6    0.074
  47.441    2777     -512.6      848.5    0.071
  47.457    2778     -512.7      848.6    0.069
  47.478    2779     -512.9      848.9    0.099
  47.494    2780     -513.1      848.9    0.116
  47.512    2781     -513.9      848.1    0.073
  47.531    2782     -514.6      847.8    0.075
  47.549    2783     -515.9      848.5    0.074
  47.565    2784     -516.8      847.8    0.079
  47.586    2785     -517.7      847.6    0.092
  47.602    2786     -517.7      847.5    0.095
  47.621    2787     -517.7      847.1    0.073
  47.637    2788     -517.3      846.6    0.069
  47.654    2789     -518.2      846.9    0.096
  47.671    2790     -517.5      845.8    0.075
  47.687    2791     -517.9      845.9    0.093
  47.704    2792     -516.5      846.3    0.134
  47.723    2793     -515.2      846.3    0.087
  47.740    2794     -515.1      846.4    0.069
  47.757    2795     -514.8      846.0    0.065
  47.774    2796     -513.5      845.5    0.066
  47.792    2797     -511.7      845.2    0.063
  47.808    2798     -511.1      845.6    0.063
  47.826    2799     -510.8      846.4    0.076
  47.845    2800     -510.5      847.2    0.072
  47.863    2801     -510.1      846.9    0.129
  47.880    2802     -509.8      846.7    0.085
  47.897    2803     -510.0      847.1    0.072
  47.913    2804     -510.8      847.4    0.084
  47.930    2805     -510.4      846.5    0.076
  47.949    2806     -510.1      845.7    0.071
  47.967    2807     -509.9      846.4    0.073
  47.983    2808     -509.3      846.8    0.079
  48.003    2809     -508.9      847.1    0.073
  48.021    2810     -509.3      847.4    0.074
  48.037    2811     -511.0      847.3    0.071
  48.054    2812     -510.9      846.6    0.070
  48.070    2813     -509.8      845.5    0.070
  48.089    2814     -508.9      845.6    0.069
  48.106    2815     -508.5      846.4    0.074
  48.123    2816     -508.7      846.1    0.075
  48.139    2817     -509.1      845.8    0.070
  48.156    2818     -509.0      845.1    0.070
  48.173    2819     -508.2      845.3    0.071
  48.192    2820     -508.7      845.5    0.069
  48.209    2821     -508.5      845.3    0.069
  48.226    2822     -506.8      844.6    0.070
  48.243    2823     -507.4      844.9    0.069
  48.259    2824     -507.3      844.8    0.069
  48.277    2825     -507.3      845.9    0.070
  48.294    2826     -507.6      846.3    0.099
  48.311    2827     -508.2      846.3    0.097
  48.328    2828     -507.7      846.2    0.080
  48.345    2829     -507.3      846.7    0.071
  48.362    2830     -506.9      845.9    0.071
  48.380    2831     -507.0      845.9    0.073
  48.396    2832     -507.5      846.0    0.070
  48.413    2833     -507.8      846.0    0.072
  48.433    2834     -508.2      845.6    0.075
  48.450    2835     -508.1      844.5    0.069
  48.468    2836     -508.1      844.7    0.072
  48.485    2837     -508.4      845.7    0.069
  48.501    2838     -508.3      846.0    0.072
  48.522    2839     -507.9      846.2    0.072
  48.540    2840     -508.3      846.5    0.071
  48.555    2841     -508.3      846.4    0.078
  48.573    2842     -508.1      845.9    0.075
  48.590    2843     -508.9      846.0    0.070
  48.608    2844     -508.9      846.1    0.070
  48.626    2845     -508.5      846.0    0.073
  48.644    2846     -508.1      845.1    0.069
  48.663    2847     -507.7      844.7    0.070
  48.683    2848     -507.5      844.4    0.070
  48.701    2849     -507.9      844.5    0.069
  48.719    2850     -508.6      844.4    0.072
  48.735    2851     -508.9      843.6    0.073
  48.752    2852     -509.7      843.7    0.075
  48.768    2853     -510.5      843.9    0.094
  48.785    2854     -509.9      843.1    0.077
  48.803    2855     -508.6      842.9    0.074
  48.823    2856     -507.5      843.1    0.075
  48.841    2857     -506.2      843.6    0.071
  48.859    2858     -506.0      844.2    0.070
  48.878    2859     -505.7      843.7    0.077
  48.898    2860     -505.4      844.0    0.074
  48.916    2861     -504.8      843.5    0.083
  48.932    2862     -505.5      844.0    0.078
  48.949    2863     -505.9      844.9    0.073
  48.966    2864     -505.8      845.0    0.071
  48.982    2865     -505.8      844.3    0.071
  49.003    2866     -505.7      844.3    0.070
  49.021    2867     -505.8      843.4    0.078
  49.039    2868     -505.8      843.6    0.074
  49.056    2869     -506.8      842.7    0.072
  49.073    2870     -506.5      842.8    0.071
  49.089    2871     -506.5      843.1    0.070
  49.106    2872     -506.4      844.0    0.093
  49.123    2873     -506.0      844.5    0.072
  49.142    2874     -505.7      844.8    0.070
  49.158    2875     -504.9      845.0    0.070
  49.175    2876     -504.8      845.0    0.071
  49.194    2877     -504.8      845.0    0.071
  49.210    2878     -504.3      844.6    0.069
  49.227    2879     -504.5      844.4    0.070
  49.244    2880     -506.1      844.0    0.069
  49.261    2881     -506.0      844.7    0.068
  49.278    2882     -505.0      844.7    0.070
  49.295    2883     -505.0      844.6    0.068
  49.312    2884     -505.3      844.3    0.068
  49.329    2885     -505.4      844.5    0.071
  49.345    2886     -506.0      844.1    0.068
  49.364    2887     -505.7      842.8    0.068
  49.380    2888     -506.1      841.6    0.069
  49.397    2889     -505.7      841.4    0.071
  49.414    2890     -506.4      842.1    0.069
  49.431    2891     -506.5      841.7    0.073
