PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
--------------------------------------------------------------------
[EKF] init  x=44.6  y=763.2
  38.203    2304     5578.2      852.0   0.240   0.500   0.559   0.453
  38.219    2305     5580.6      852.7   0.161   0.441   0.537   0.451
  38.236    2306     5583.4      853.4   0.244   0.498   0.558   0.458
  38.253    2307     5586.0      854.0   0.242   0.511   0.565   0.442
  38.270    2308     5588.6      854.7   0.230   0.483   0.550   0.463
  38.287    2309     5591.0      855.5   0.209   0.477   0.550   0.453
  38.304    2310     5593.5      856.3   0.234   0.491   0.555   0.457
  38.321    2311     5596.1      856.9   0.273   0.516   0.565   0.462
  38.338    2312     5598.3      857.5   0.235   0.502   0.561   0.446
  38.355    2313     5600.9      858.3   0.209   0.466   0.544   0.463
  38.371    2314     5603.4      859.0   0.177   0.439   0.533   0.465
  38.388    2315     5605.7      859.7   0.207   0.479   0.552   0.448
  38.405    2316     5608.0      860.4   0.190   0.473   0.550   0.441
  38.422    2317     5610.4      861.0   0.221   0.477   0.548   0.462
  38.439    2318     5612.9      861.6   0.223   0.501   0.561   0.437
  38.456    2319     5615.2      862.3   0.229   0.490   0.555   0.455
  38.473    2320     5617.6      863.0   0.228   0.491   0.556   0.452
  38.490    2321     5620.0      863.7   0.225   0.494   0.558   0.447
  38.506    2322     5622.3      864.5   0.169   0.428   0.529   0.467
  38.523    2323     5625.0      865.2   0.306   0.544   0.579   0.458
  38.540    2324     5627.2      865.9   0.213   0.484   0.553   0.448
  38.557    2325     5629.6      866.5   0.207   0.480   0.552   0.448
  38.574    2326     5631.9      867.2   0.183   0.450   0.539   0.459
  38.591    2327     5634.2      867.8   0.236   0.513   0.566   0.434
  38.608    2328     5636.5      868.5   0.242   0.494   0.555   0.462
  38.625    2329     5638.9      869.2   0.226   0.502   0.561   0.439
  38.641    2330     5641.0      870.0   0.156   0.455   0.543   0.433
  38.658    2331     5643.1      870.6   0.155   0.440   0.537   0.447
  38.675    2332     5645.3      871.3   0.193   0.485   0.554   0.431
  38.692    2333     5647.6      872.0   0.221   0.498   0.559   0.440
  38.709    2334     5649.7      872.6   0.163   0.449   0.541   0.445
  38.726    2335     5651.8      873.4   0.205   0.472   0.548   0.454
  38.743    2336     5654.1      874.1   0.218   0.493   0.557   0.443
  38.760    2337     5656.2      874.7   0.173   0.449   0.540   0.452
  38.776    2338     5658.4      875.4   0.223   0.492   0.556   0.448
  38.793    2339     5660.6      876.1   0.232   0.496   0.558   0.451
  38.810    2340     5662.6      876.9   0.134   0.421   0.531   0.449
  38.827    2341     5664.7      877.4   0.231   0.512   0.566   0.431
  38.844    2342     5666.9      878.1   0.208   0.486   0.555   0.442
  38.861    2343     5669.1      878.8   0.210   0.480   0.552   0.450
  38.878    2344     5671.1      879.5   0.220   0.469   0.543   0.469
  38.895    2345     5673.0      880.0   0.162   0.473   0.549   0.418
  38.912    2346     5675.3      880.7   0.218   0.489   0.555   0.448
  38.928    2347     5677.6      881.2   0.229   0.494   0.557   0.451
  38.947    2348     5679.9      881.9   0.210   0.470   0.546   0.460
  38.963    2349     5682.0      882.5   0.168   0.464   0.546   0.433
  38.980    2350     5684.2      883.1   0.252   0.519   0.569   0.441
  38.997    2351     5686.3      883.8   0.186   0.463   0.545   0.448
  39.014    2352     5688.4      884.4   0.197   0.480   0.552   0.440
  39.031    2353     5690.4      885.0   0.141   0.452   0.542   0.425
  39.047    2354     5692.4      885.7   0.212   0.475   0.549   0.456
  39.064    2355     5694.6      886.3   0.222   0.500   0.561   0.438
  39.083    2356     5696.9      886.9   0.219   0.487   0.554   0.451
  39.099    2357     5698.8      887.4   0.172   0.481   0.552   0.418
  39.116    2358     5700.9      888.0   0.280   0.553   0.585   0.422
  39.133    2359     5703.2      888.5   0.201   0.502   0.561   0.417
  39.150    2360     5705.3      889.2   0.239   0.489   0.553   0.464
  39.167    2361     5707.4      889.8   0.273   0.525   0.570   0.452
  39.183    2362     5709.1      890.4   0.205   0.477   0.550   0.450
  39.200    2363     5711.0      891.1   0.195   0.464   0.545   0.454
  39.217    2364     5713.0      891.6   0.178   0.494   0.557   0.407
  39.234    2365     5714.8      892.3   0.159   0.464   0.546   0.426
  39.251    2366     5716.5      892.9   0.136   0.438   0.537   0.435
  39.268    2367     5718.7      893.5   0.204   0.485   0.554   0.440
  39.285    2368     5720.7      894.2   0.195   0.476   0.551   0.442
  39.303    2369     5722.8      894.9   0.231   0.500   0.560   0.446
  39.319    2370     5724.6      895.5   0.150   0.441   0.538   0.442
  39.336    2371     5726.5      896.2   0.195   0.494   0.558   0.423
  39.353    2372     5728.4      896.8   0.170   0.452   0.541   0.447
  39.370    2373     5730.6      897.4   0.301   0.551   0.583   0.444
  39.387    2374     5732.5      898.1   0.205   0.513   0.565   0.408
  39.404    2375     5734.2      898.7   0.144   0.465   0.546   0.412
  39.421    2376     5736.2      899.4   0.149   0.419   0.527   0.462
  39.438    2377     5738.2      900.0   0.180   0.467   0.547   0.440
  39.454    2378     5740.0      900.7   0.190   0.474   0.550   0.440
  39.471    2379     5741.7      901.2   0.158   0.482   0.551   0.405
  39.488    2380     5743.6      901.8   0.198   0.503   0.561   0.413
  39.505    2381     5745.6      902.4   0.148   0.447   0.540   0.436
  39.522    2382     5747.5      903.0   0.178   0.488   0.555   0.415
  39.539    2383     5749.1      903.5   0.162   0.485   0.553   0.404
  39.556    2384     5751.1      904.0   0.266   0.549   0.583   0.415
  39.572    2385     5753.1      904.6   0.195   0.501   0.560   0.414
  39.589    2386     5754.6      905.1   0.184   0.495   0.558   0.411
  39.605    2387     5756.4      905.6   0.183   0.494   0.557   0.412
  39.622    2388     5758.1      906.2   0.224   0.519   0.568   0.416
  39.639    2389     5759.9      906.9   0.140   0.450   0.541   0.426
  39.656    2390     5761.6      907.4   0.256   0.538   0.577   0.420
  39.673    2391     5763.2      908.0   0.155   0.490   0.552   0.391
  39.690    2392     5765.0      908.6   0.196   0.483   0.554   0.435
  39.707    2393     5766.8      909.2   0.172   0.485   0.553   0.413
  39.723    2394     5768.6      909.8   0.124   0.446   0.539   0.417
  39.740    2395     5770.3      910.4   0.143   0.463   0.545   0.414
  39.757    2396     5771.9      911.0   0.234   0.512   0.566   0.433
  39.774    2397     5773.6      911.7   0.096   0.402   0.525   0.440
  39.793    2398     5775.3      912.3   0.086   0.423   0.530   0.412
  39.809    2399     5777.0      912.9   0.182   0.491   0.556   0.414
  39.826    2400     5778.7      913.4   0.201   0.509   0.563   0.409
  39.843    2401     5780.4      914.0   0.201   0.500   0.560   0.420
  39.860    2402     5782.0      914.6   0.140   0.462   0.544   0.413
  39.875    2403     5783.7      915.1   0.216   0.528   0.571   0.395
  39.893    2404     5785.3      915.6   0.170   0.480   0.552   0.417
  39.910    2405     5786.8      916.3   0.146   0.438   0.537   0.442
  39.927    2406     5788.6      916.9   0.236   0.531   0.574   0.411
  39.944    2407     5790.1      917.4   0.122   0.470   0.543   0.388
  39.959    2408     5791.6      918.0   0.170   0.489   0.554   0.406
  39.977    2409     5793.1      918.6   0.122   0.453   0.540   0.408
  39.994    2410     5794.8      919.1   0.195   0.508   0.562   0.404
  40.011    2411     5796.4      919.6   0.290   0.587   0.601   0.373
  40.027    2412     5797.7      920.1   0.095   0.455   0.536   0.383
  40.044    2413     5799.3      920.7   0.159   0.486   0.552   0.400
  40.061    2414     5801.1      921.4   0.197   0.493   0.557   0.425
  40.077    2415     5802.6      921.9   0.138   0.470   0.546   0.402
  40.095    2416     5804.2      922.4   0.196   0.511   0.563   0.402
  40.112    2417     5806.0      922.9   0.222   0.521   0.569   0.411
  40.129    2418     5807.5      923.5   0.112   0.449   0.538   0.404
  40.146    2419     5809.0      923.9   0.225   0.540   0.576   0.387
  40.162    2420     5810.2      924.5   0.122   0.473   0.544   0.384
  40.179    2421     5811.9      925.0   0.188   0.508   0.562   0.398
  40.196    2422     5813.4      925.6   0.246   0.510   0.564   0.447
  40.213    2423     5815.0      926.2   0.127   0.468   0.544   0.395
  40.229    2424     5816.4      926.7   0.133   0.487   0.547   0.375
  40.247    2425     5817.9      927.3   0.179   0.491   0.556   0.412
  40.263    2426     5819.3      927.8   0.159   0.499   0.555   0.384
  40.280    2427     5820.7      928.4   0.153   0.471   0.548   0.414
  40.298    2428     5822.0      928.9   0.121   0.464   0.542   0.395
  40.314    2429     5823.4      929.5   0.124   0.450   0.540   0.413
  40.330    2430     5825.0      930.0   0.215   0.490   0.556   0.443
  40.347    2431     5826.2      930.5   0.086   0.476   0.533   0.348
  40.365    2432     5827.6      931.1   0.197   0.520   0.566   0.389
  40.381    2433     5829.0      931.7   0.107   0.433   0.534   0.417
  40.399    2434     5830.7      932.2   0.282   0.555   0.586   0.420
  40.417    2435     5831.9      932.9   0.132   0.483   0.547   0.381
  40.433    2436     5833.4      933.2   0.215   0.548   0.575   0.362
  40.450    2437     5834.6      933.9   0.076   0.446   0.530   0.377
  40.467    2438     5835.5      934.5   0.109   0.481   0.540   0.361
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2438 frames. Log → realtime_log.csv
